Date,Open,High,Low,Close,Adj Close,Volume
2007-05-30,91.58000183105467,91.5999984741211,91.5,91.5999984741211,70.79454803466797,1550
2007-05-31,91.58000183105467,91.5999984741211,91.58000183105467,91.5999984741211,70.79454803466797,11200
2007-06-01,91.62000274658205,91.62000274658205,91.62000274658205,91.62000274658205,70.8100357055664,1450
2007-06-04,91.63999938964844,91.63999938964844,91.63999938964844,91.63999938964844,70.82551574707031,1050
2007-06-05,91.66000366210938,91.68000030517578,91.63999938964844,91.63999938964844,70.82551574707031,3750
2007-06-06,91.63999938964844,91.68000030517578,91.63999938964844,91.68000030517578,70.85640716552734,9750
2007-06-07,91.63999938964844,91.66000366210938,91.63999938964844,91.66000366210938,70.8409652709961,12150
2007-06-08,91.68000030517578,91.68000030517578,91.62000274658205,91.68000030517578,70.85640716552734,7850
2007-06-11,91.68000030517578,91.72000122070312,91.68000030517578,91.72000122070312,70.88733673095703,2400
2007-06-12,91.72000122070312,91.72000122070312,91.63999938964844,91.63999938964844,70.82551574707031,3900
2007-06-13,91.63999938964844,91.72000122070312,91.63999938964844,91.72000122070312,70.88733673095703,3750
2007-06-14,91.76000213623048,91.76000213623048,91.76000213623048,91.76000213623048,70.91820526123047,13400
2007-06-15,91.8000030517578,91.83999633789062,91.73999786376952,91.83999633789062,70.98005676269531,1050
2007-06-18,91.81999969482422,91.87999725341795,91.8000030517578,91.86000061035156,70.9954833984375,28000
2007-06-19,91.86000061035156,91.86000061035156,91.86000061035156,91.86000061035156,70.9954833984375,850
2007-06-20,91.83999633789062,91.9000015258789,91.83999633789062,91.87999725341795,71.01097869873047,3100
2007-06-21,91.86000061035156,91.9000015258789,91.86000061035156,91.87999725341795,71.01097869873047,850
2007-06-22,91.9000015258789,91.95999908447266,91.9000015258789,91.95999908447266,71.07278442382812,2200
2007-06-25,91.9000015258789,91.91999816894533,91.9000015258789,91.91999816894533,71.04187774658203,29700
2007-06-26,91.91999816894533,91.94000244140624,91.9000015258789,91.94000244140624,71.05733489990234,5100
2007-06-27,91.95999908447266,91.95999908447266,91.91999816894533,91.91999816894533,71.04187774658203,8200
2007-06-28,91.95999908447266,91.95999908447266,91.95999908447266,91.95999908447266,71.07278442382812,900
2007-06-29,91.95999908447266,92.0,91.94000244140624,92.0,71.10372161865234,5650
2007-07-02,91.62000274658205,91.6999969482422,91.5999984741211,91.62000274658205,71.12390899658203,13050
2007-07-03,91.55999755859376,91.62000274658205,91.55999755859376,91.62000274658205,71.12390899658203,3000
2007-07-05,91.5999984741211,91.62000274658205,91.54000091552734,91.62000274658205,71.12390899658203,5450
2007-07-06,91.63999938964844,91.66000366210938,91.63999938964844,91.66000366210938,71.15496826171875,3800
2007-07-09,91.5999984741211,91.68000030517578,91.5999984741211,91.68000030517578,71.17048645019531,3950
2007-07-10,91.66000366210938,91.6999969482422,91.66000366210938,91.6999969482422,71.18602752685547,5250
2007-07-11,91.6999969482422,91.6999969482422,91.62000274658205,91.6999969482422,71.18602752685547,9100
2007-07-12,91.72000122070312,91.72000122070312,91.68000030517578,91.72000122070312,71.20154571533203,14700
2007-07-13,91.72000122070312,91.73999786376952,91.6999969482422,91.73999786376952,71.21704864501953,13050
2007-07-16,91.77999877929688,91.77999877929688,91.72000122070312,91.76000213623048,71.23255157470703,16150
2007-07-17,91.8000030517578,91.8000030517578,91.72000122070312,91.8000030517578,71.26366424560547,46500
2007-07-18,91.76000213623048,91.77999877929688,91.6999969482422,91.77999877929688,71.24810028076172,5450
2007-07-19,91.8000030517578,91.81999969482422,91.73999786376952,91.8000030517578,71.26366424560547,13900
2007-07-20,91.86000061035156,91.86000061035156,91.83999633789062,91.83999633789062,71.29468536376953,8000
2007-07-23,91.83999633789062,91.86000061035156,91.81999969482422,91.83999633789062,71.29468536376953,6950
2007-07-24,91.83999633789062,91.86000061035156,91.81999969482422,91.83999633789062,71.29468536376953,9350
2007-07-25,91.86000061035156,91.87999725341795,91.86000061035156,91.86000061035156,71.3101806640625,9800
2007-07-26,91.86000061035156,91.9000015258789,91.8000030517578,91.87999725341795,71.32574462890625,41050
2007-07-27,91.86000061035156,92.0,91.62000274658205,91.91999816894533,71.35677337646484,153800
2007-07-30,91.9000015258789,91.94000244140624,91.83999633789062,91.83999633789062,71.29468536376953,10300
2007-07-31,91.95999908447266,91.95999908447266,91.91999816894533,91.95999908447266,71.38783264160156,54000
2007-08-01,91.58000183105467,91.5999984741211,91.5,91.55999755859376,71.36447143554688,18650
2007-08-02,91.5,91.58000183105467,91.4800033569336,91.58000183105467,71.38005828857422,49750
2007-08-03,91.62000274658205,91.63999938964844,91.54000091552734,91.54000091552734,71.348876953125,26200
2007-08-06,91.63999938964844,91.66000366210938,91.5999984741211,91.63999938964844,71.4268569946289,22300
2007-08-07,91.66000366210938,91.68000030517578,91.58000183105467,91.66000366210938,71.44242095947266,13950
2007-08-08,91.66000366210938,91.68000030517578,91.5999984741211,91.62000274658205,71.4112319946289,19750
2007-08-09,91.68000030517578,91.73999786376952,91.66000366210938,91.6999969482422,71.47357940673828,103150
2007-08-10,91.76000213623048,91.77999877929688,91.73999786376952,91.76000213623048,71.52033233642578,112100
2007-08-13,91.76000213623048,91.8000030517578,91.73999786376952,91.77999877929688,71.53593444824219,71800
2007-08-14,91.76000213623048,91.8000030517578,91.73999786376952,91.76000213623048,71.52033233642578,130650
2007-08-15,91.8000030517578,91.83999633789062,91.76000213623048,91.77999877929688,71.53593444824219,40400
2007-08-16,91.77999877929688,92.0,91.77999877929688,91.9000015258789,71.62947082519531,122850
2007-08-17,91.6999969482422,91.9800033569336,91.68000030517578,91.95999908447266,71.67620849609375,84750
2007-08-20,91.91999816894533,92.0999984741211,91.91999816894533,92.04000091552734,71.7385482788086,19750
2007-08-21,92.05999755859376,92.05999755859376,91.9000015258789,92.0199966430664,71.72298431396484,157700
2007-08-22,92.0199966430664,92.0199966430664,91.87999725341795,92.0199966430664,71.72298431396484,30000
2007-08-23,91.9800033569336,91.9800033569336,91.87999725341795,91.95999908447266,71.67620849609375,40250
2007-08-24,91.83999633789062,91.94000244140624,91.8000030517578,91.94000244140624,71.66065216064453,14050
2007-08-27,91.87999725341795,91.94000244140624,91.81999969482422,91.81999969482422,71.56710052490234,36050
2007-08-28,91.83999633789062,91.91999816894533,91.83999633789062,91.91999816894533,71.6450424194336,29250
2007-08-29,91.95999908447266,91.9800033569336,91.9000015258789,91.9800033569336,71.69184112548828,10550
2007-08-30,92.04000091552734,92.04000091552734,91.91999816894533,92.0,71.7073974609375,31650
2007-08-31,91.87999725341795,91.9800033569336,91.86000061035156,91.9800033569336,71.69184112548828,9650
2007-09-04,91.62000274658205,91.66000366210938,91.54000091552734,91.63999938964844,71.70281219482422,10900
2007-09-05,91.66000366210938,91.68000030517578,91.5999984741211,91.66000366210938,71.71843719482422,21400
2007-09-06,91.68000030517578,91.68000030517578,91.5999984741211,91.66000366210938,71.71843719482422,14500
2007-09-07,91.72000122070312,91.73999786376952,91.63999938964844,91.72000122070312,71.76534271240234,16150
2007-09-10,91.6999969482422,91.73999786376952,91.62000274658205,91.73999786376952,71.781005859375,35100
2007-09-11,91.63999938964844,91.73999786376952,91.62000274658205,91.63999938964844,71.70281219482422,10300
2007-09-12,91.68000030517578,91.77999877929688,91.66000366210938,91.77999877929688,71.81228637695312,3450
2007-09-13,91.63999938964844,91.76000213623048,91.63999938964844,91.76000213623048,71.79666137695312,25300
2007-09-14,91.73999786376952,91.83999633789062,91.73999786376952,91.81999969482422,71.84359741210938,32650
2007-09-17,91.81999969482422,91.86000061035156,91.68000030517578,91.86000061035156,71.87493133544922,17350
2007-09-18,91.81999969482422,91.9000015258789,91.6999969482422,91.8000030517578,71.82796478271484,232950
2007-09-19,91.86000061035156,91.86000061035156,91.73999786376952,91.83999633789062,71.85926818847656,66750
2007-09-20,91.87999725341795,91.87999725341795,91.77999877929688,91.77999877929688,71.81228637695312,22250
2007-09-21,91.8000030517578,91.87999725341795,91.77999877929688,91.81999969482422,71.84359741210938,23450
2007-09-24,91.91999816894533,91.94000244140624,91.8000030517578,91.9000015258789,71.90620422363281,57850
2007-09-25,91.8000030517578,91.91999816894533,91.8000030517578,91.91999816894533,71.92185974121094,59000
2007-09-26,91.9000015258789,91.91999816894533,91.81999969482422,91.81999969482422,71.84359741210938,21250
2007-09-27,91.91999816894533,91.94000244140624,91.81999969482422,91.83999633789062,71.85926818847656,30100
2007-09-28,91.8000030517578,91.9000015258789,91.8000030517578,91.8000030517578,71.82796478271484,122600
2007-10-01,91.5199966430664,91.5999984741211,91.5,91.58000183105467,71.90648651123047,21900
2007-10-02,91.54000091552734,91.62000274658205,91.5199966430664,91.5199966430664,71.85935974121094,78200
2007-10-03,91.55999755859376,91.63999938964844,91.5199966430664,91.54000091552734,71.87508392333984,131200
2007-10-04,91.62000274658205,91.63999938964844,91.5999984741211,91.63999938964844,71.95358276367188,4700
2007-10-05,91.58000183105467,91.6999969482422,91.54000091552734,91.54000091552734,71.87508392333984,22200
2007-10-08,91.58000183105467,91.6999969482422,91.55999755859376,91.68000030517578,71.9850082397461,8300
2007-10-09,91.66000366210938,91.6999969482422,91.62000274658205,91.62000274658205,71.93790435791016,364450
2007-10-10,91.63999938964844,91.72000122070312,91.63999938964844,91.6999969482422,72.00066375732422,21400
2007-10-11,91.72000122070312,91.72000122070312,91.66000366210938,91.68000030517578,71.9850082397461,10200
2007-10-12,91.73999786376952,91.73999786376952,91.66000366210938,91.6999969482422,72.00066375732422,14250
2007-10-15,91.6999969482422,91.72000122070312,91.66000366210938,91.66000366210938,71.96929168701172,32450
2007-10-16,91.6999969482422,91.73999786376952,91.68000030517578,91.72000122070312,72.01641082763672,14350
2007-10-17,91.72000122070312,91.76000213623048,91.68000030517578,91.76000213623048,72.04785919189453,59350
2007-10-18,91.81999969482422,91.83999633789062,91.76000213623048,91.76000213623048,72.04785919189453,12400
2007-10-19,91.81999969482422,91.83999633789062,91.73999786376952,91.83999633789062,72.11064910888672,100550
2007-10-22,91.77999877929688,91.81999969482422,91.72000122070312,91.8000030517578,72.07923889160156,185050
2007-10-23,91.81999969482422,91.83999633789062,91.76000213623048,91.8000030517578,72.07923889160156,12800
2007-10-24,91.83999633789062,91.83999633789062,91.76000213623048,91.83999633789062,72.11064910888672,27500
2007-10-25,91.83999633789062,91.83999633789062,91.77999877929688,91.81999969482422,72.09492492675781,12100
2007-10-26,91.81999969482422,91.86000061035156,91.77999877929688,91.77999877929688,72.06353759765625,15900
2007-10-29,91.81999969482422,91.86000061035156,91.77999877929688,91.86000061035156,72.12635803222656,7600
2007-10-30,91.87999725341795,91.87999725341795,91.81999969482422,91.81999969482422,72.09492492675781,5250
