Date,Open,High,Low,Close,Adj Close,Volume
2007-01-11,108.6999969482422,108.6999969482422,108.6999969482422,108.6999969482422,81.33006286621094,900
2007-01-12,108.76000213623048,108.76000213623048,108.76000213623048,108.76000213623048,81.37493133544922,1100
2007-01-16,108.76000213623048,108.76000213623048,108.73999786376952,108.73999786376952,81.35997772216797,500
2007-01-17,108.8000030517578,108.8000030517578,108.8000030517578,108.8000030517578,81.40483093261719,8200
2007-01-18,108.8000030517578,108.8000030517578,108.76000213623048,108.79000091552734,81.39737701416016,23100
2007-01-19,108.79000091552734,108.80999755859376,108.7699966430664,108.7699966430664,81.38243865966797,13400
2007-01-22,108.81999969482422,108.83000183105467,108.8000030517578,108.80999755859376,81.412353515625,3000
2007-01-23,108.80999755859376,108.83000183105467,108.80999755859376,108.81999969482422,81.41985321044922,2300
2007-01-24,108.87000274658205,108.88999938964844,108.87000274658205,108.87999725341795,81.4646987915039,4300
2007-01-25,108.88999938964844,108.9000015258789,108.86000061035156,108.87999725341795,81.4646987915039,31300
2007-01-26,108.93000030517578,108.93000030517578,108.87000274658205,108.87000274658205,81.45721435546875,94800
2007-01-29,108.97000122070312,108.97000122070312,108.9499969482422,108.9499969482422,81.51705932617188,19900
2007-01-30,108.94000244140624,108.97000122070312,108.93000030517578,108.9499969482422,81.51705932617188,5500
2007-01-31,108.97000122070312,109.0,108.95999908447266,109.0,81.5544662475586,2500
2007-02-01,108.7300033569336,108.7300033569336,108.68000030517578,108.69000244140624,81.55750274658203,11400
2007-02-02,108.72000122070312,108.75,108.70999908447266,108.72000122070312,81.57996368408203,35400
2007-02-05,108.7699966430664,108.7699966430664,108.72000122070312,108.75,81.60248565673828,8700
2007-02-06,108.76000213623048,108.76000213623048,108.7300033569336,108.73999786376952,81.59505462646484,10400
2007-02-07,108.81999969482422,108.81999969482422,108.75,108.8000030517578,81.64005279541016,8500
2007-02-08,108.80999755859376,108.80999755859376,108.79000091552734,108.79000091552734,81.63249969482422,4500
2007-02-09,108.83000183105467,108.83999633789062,108.73999786376952,108.81999969482422,81.65508270263672,25400
2007-02-12,108.81999969482422,108.81999969482422,108.80999755859376,108.81999969482422,81.65508270263672,8500
2007-02-13,108.8000030517578,108.83000183105467,108.8000030517578,108.81999969482422,81.65508270263672,1500
2007-02-14,108.87999725341795,108.9000015258789,108.87999725341795,108.88999938964844,81.70756530761719,24600
2007-02-15,108.9000015258789,108.94000244140624,108.86000061035156,108.9000015258789,81.71509552001953,32200
2007-02-16,108.93000030517578,108.94000244140624,108.88999938964844,108.91999816894533,81.7300796508789,25200
2007-02-20,108.91000366210938,108.94000244140624,108.91000366210938,108.93000030517578,81.73759460449219,15000
2007-02-21,108.93000030517578,108.98999786376952,108.87000274658205,108.97000122070312,81.76760864257812,74300
2007-02-22,108.95999908447266,108.97000122070312,108.95999908447266,108.97000122070312,81.76760864257812,3200
2007-02-23,108.97000122070312,109.02999877929688,108.97000122070312,109.0199966430664,81.80510711669922,8700
2007-02-26,109.0500030517578,109.0500030517578,109.01000213623048,109.02999877929688,81.81263732910156,268100
2007-02-27,109.05999755859376,109.05999755859376,109.0199966430664,109.0500030517578,81.82763671875,16600
2007-02-28,109.05999755859376,109.1500015258789,109.05999755859376,109.12000274658205,81.88017272949219,296600
2007-03-01,108.87000274658205,108.87999725341795,108.8000030517578,108.86000061035156,81.8779525756836,32500
2007-03-02,108.91000366210938,108.9499969482422,108.87000274658205,108.91999816894533,81.92303466796875,24800
2007-03-05,108.91999816894533,108.91999816894533,108.87999725341795,108.9000015258789,81.90798950195312,31200
2007-03-06,108.91000366210938,108.9499969482422,108.87000274658205,108.91000366210938,81.91551208496094,11000
2007-03-07,108.9499969482422,108.9499969482422,108.93000030517578,108.9499969482422,81.94560241699219,17600
2007-03-08,108.97000122070312,108.97000122070312,108.94000244140624,108.95999908447266,81.95307922363281,18100
2007-03-09,108.9499969482422,108.9800033569336,108.91000366210938,108.9499969482422,81.94560241699219,52900
2007-03-12,108.9800033569336,108.9800033569336,108.94000244140624,108.9800033569336,81.9681625366211,10800
2007-03-13,109.0,109.0500030517578,108.9800033569336,109.0500030517578,82.02080535888672,126800
2007-03-14,109.06999969482422,109.06999969482422,109.02999877929688,109.05999755859376,82.0283432006836,22400
2007-03-15,109.05999755859376,109.05999755859376,109.0199966430664,109.0500030517578,82.02080535888672,16600
2007-03-16,109.06999969482422,109.06999969482422,109.04000091552734,109.06999969482422,82.0358657836914,14500
2007-03-19,109.08000183105467,109.08999633789062,108.9000015258789,109.06999969482422,82.0358657836914,108600
2007-03-20,109.11000061035156,109.11000061035156,109.08000183105467,109.0999984741211,82.05839538574219,4100
2007-03-21,109.1500015258789,109.1999969482422,109.11000061035156,109.16999816894533,82.11105346679688,140500
2007-03-22,109.16999816894533,109.18000030517578,109.12999725341795,109.13999938964844,82.08851623535156,28400
2007-03-23,109.16999816894533,109.1999969482422,109.1500015258789,109.18000030517578,82.11858367919922,572400
2007-03-26,109.16000366210938,109.1999969482422,109.1500015258789,109.19000244140624,82.12609100341797,10600
2007-03-27,109.16999816894533,109.23999786376952,109.16999816894533,109.22000122070312,82.14868927001953,394600
2007-03-28,109.22000122070312,109.27999877929688,109.22000122070312,109.25,82.17127990722656,20100
2007-03-29,109.2699966430664,109.29000091552734,109.26000213623048,109.27999877929688,82.19378662109375,22800
2007-03-30,109.3000030517578,109.3000030517578,109.2300033569336,109.27999877929688,82.19378662109375,202600
2007-04-02,108.98999786376952,109.02999877929688,108.91000366210938,109.0,82.19756317138672,23000
2007-04-03,109.0500030517578,109.06999969482422,108.9800033569336,109.0199966430664,82.21263122558594,25000
2007-04-04,109.06999969482422,109.11000061035156,109.05999755859376,109.08000183105467,82.25789642333984,20800
2007-04-05,109.08999633789062,109.11000061035156,109.0500030517578,109.06999969482422,82.2503433227539,16400
2007-04-09,109.06999969482422,109.08999633789062,109.0500030517578,109.08000183105467,82.25789642333984,34400
2007-04-10,109.08000183105467,109.12000274658205,109.08000183105467,109.11000061035156,82.2804946899414,18000
2007-04-11,109.12999725341795,109.19000244140624,109.12999725341795,109.13999938964844,82.30314636230469,11700
2007-04-12,109.16000366210938,109.18000030517578,109.1500015258789,109.16999816894533,82.32579803466797,31500
2007-04-13,109.16999816894533,109.19000244140624,109.1500015258789,109.19000244140624,82.34083557128906,52000
2007-04-16,109.19000244140624,109.20999908447266,109.16000366210938,109.20999908447266,82.35594177246094,40100
2007-04-17,109.22000122070312,109.2300033569336,109.19000244140624,109.22000122070312,82.36344146728516,20200
2007-04-18,109.26000213623048,109.29000091552734,109.26000213623048,109.29000091552734,82.41625213623047,31800
2007-04-19,109.27999877929688,109.3000030517578,109.2699966430664,109.3000030517578,82.42383575439453,78000
2007-04-20,109.3000030517578,109.31999969482422,109.25,109.29000091552734,82.41625213623047,70700
2007-04-23,109.30999755859376,109.33999633789062,109.30999755859376,109.33000183105467,82.44644927978516,21400
2007-04-24,109.33999633789062,109.37000274658205,109.31999969482422,109.33999633789062,82.45397186279297,15200
2007-04-25,109.3499984741211,109.38999938964844,109.33000183105467,109.37000274658205,82.47660064697266,42800
2007-04-26,109.38999938964844,109.4000015258789,109.33999633789062,109.33999633789062,82.45397186279297,844500
2007-04-27,109.36000061035156,109.41000366210938,109.36000061035156,109.37999725341795,82.48407745361328,16600
2007-04-30,109.37999725341795,109.41999816894533,109.37999725341795,109.4000015258789,82.49918365478516,11600
2007-05-01,109.11000061035156,109.11000061035156,109.0500030517578,109.0999984741211,82.52262878417969,55200
2007-05-02,109.1500015258789,109.16000366210938,109.08999633789062,109.1500015258789,82.5605239868164,116600
2007-05-03,109.16999816894533,109.18000030517578,109.11000061035156,109.16000366210938,82.5680160522461,56700
2007-05-04,109.18000030517578,109.19000244140624,109.13999938964844,109.18000030517578,82.58313751220703,15800
2007-05-07,109.16000366210938,109.19000244140624,109.16000366210938,109.16000366210938,82.5680160522461,8000
2007-05-08,109.19000244140624,109.20999908447266,109.19000244140624,109.1999969482422,82.59823608398438,9000
2007-05-09,109.23999786376952,109.26000213623048,109.22000122070312,109.26000213623048,82.6436538696289,48200
2007-05-10,109.2699966430664,109.29000091552734,109.23999786376952,109.2699966430664,82.65119171142578,42800
2007-05-11,109.27999877929688,109.3000030517578,109.2699966430664,109.27999877929688,82.6587905883789,11300
2007-05-14,109.3000030517578,109.31999969482422,109.2699966430664,109.29000091552734,82.66636657714844,18900
2007-05-15,109.33000183105467,109.33999633789062,109.27999877929688,109.33000183105467,82.69664764404297,206700
2007-05-16,109.37999725341795,109.4000015258789,109.36000061035156,109.38999938964844,82.7420425415039,14400
2007-05-17,109.37000274658205,109.41000366210938,109.36000061035156,109.4000015258789,82.74956512451172,16500
2007-05-18,109.41000366210938,109.41999816894533,109.3499984741211,109.41000366210938,82.75716400146484,37400
2007-05-21,109.37999725341795,109.41999816894533,109.37999725341795,109.41000366210938,82.75716400146484,30600
2007-05-22,109.41999816894533,109.43000030517578,109.4000015258789,109.41000366210938,82.75716400146484,6700
2007-05-23,109.47000122070312,109.4800033569336,109.45999908447266,109.47000122070312,82.802490234375,21200
2007-05-24,109.4800033569336,109.48999786376952,109.45999908447266,109.48999786376952,82.81761932373047,4500
2007-05-25,109.5199966430664,109.5199966430664,109.47000122070312,109.51000213623048,82.83277130126953,38400
2007-05-29,109.4800033569336,109.5199966430664,109.4800033569336,109.5199966430664,82.84033966064453,13200
2007-05-30,109.52999877929688,109.56999969482422,109.52999877929688,109.56999969482422,82.87820434570312,10000
2007-05-31,109.5500030517578,109.5999984741211,109.5500030517578,109.58000183105467,82.88579559326172,15700
2007-06-01,109.16999816894533,109.18000030517578,109.1500015258789,109.18000030517578,82.8985824584961,16600
2007-06-04,109.1999969482422,109.2300033569336,109.18000030517578,109.2300033569336,82.93660736083984,63100
2007-06-05,109.1999969482422,109.2300033569336,109.18000030517578,109.22000122070312,82.92903137207031,20200
