datetime,date,time,open,high,low,close,volume,vwap,transactions,timestamp
2005-01-03 10:00:00-05:00,2005-01-03,10:00,121.53,121.64,120.7,120.84,15904800.0,121.0304,32024,1104764400000
2005-01-03 11:00:00-05:00,2005-01-03,11:00,120.84,121.56,120.49,120.83,5900800.0,120.6989,13898,1104768000000
2005-01-03 12:00:00-05:00,2005-01-03,12:00,120.83,121.52,120.57,120.69,2833300.0,120.7049,8442,1104771600000
2005-01-03 13:00:00-05:00,2005-01-03,13:00,120.68,120.69,120.26,120.32,4529900.0,120.4235,12404,1104775200000
2005-01-03 14:00:00-05:00,2005-01-03,14:00,120.33,120.56,120.24,120.28,5658100.0,120.5056,13592,1104778800000
2005-01-03 15:00:00-05:00,2005-01-03,15:00,120.27,120.41,119.9,120.06,11635400.0,120.1115,27037,1104782400000
2005-01-04 10:00:00-05:00,2005-01-04,10:00,120.22,120.54,119.87,119.96,10179800.0,120.1731,22750,1104850800000
2005-01-04 11:00:00-05:00,2005-01-04,11:00,119.97,120.1,119.79,119.93,7248000.0,119.9554,13098,1104854400000
2005-01-04 12:00:00-05:00,2005-01-04,12:00,119.93,119.97,119.5,119.55,8174600.0,119.6752,17295,1104858000000
2005-01-04 13:00:00-05:00,2005-01-04,13:00,119.55,119.79,119.51,119.58,4358200.0,119.6387,8300,1104861600000
2005-01-04 14:00:00-05:00,2005-01-04,14:00,119.57,119.57,118.44,118.83,19682500.0,118.9508,26280,1104865200000
2005-01-04 15:00:00-05:00,2005-01-04,15:00,118.84,118.97,118.63,118.74,9698800.0,118.8217,22127,1104868800000
2005-01-05 10:00:00-05:00,2005-01-05,10:00,118.92,119.23,118.64,118.7,12302700.0,118.8986,20234,1104937200000
2005-01-05 11:00:00-05:00,2005-01-05,11:00,118.71,119.16,118.62,118.83,10612400.0,118.8496,17532,1104940800000
2005-01-05 12:00:00-05:00,2005-01-05,12:00,118.83,118.88,118.42,118.75,9101100.0,118.6369,17309,1104944400000
2005-01-05 13:00:00-05:00,2005-01-05,13:00,118.75,119.25,118.47,119.0,8062700.0,119.01,13430,1104948000000
2005-01-05 14:00:00-05:00,2005-01-05,14:00,119.01,119.06,118.47,118.71,4064200.0,118.8626,10635,1104951600000
2005-01-05 15:00:00-05:00,2005-01-05,15:00,118.7,119.01,118.29,118.32,8705300.0,118.5837,19874,1104955200000
2005-01-06 10:00:00-05:00,2005-01-06,10:00,118.55,118.7,118.26,118.35,9307000.0,118.4805,19684,1105023600000
2005-01-06 11:00:00-05:00,2005-01-06,11:00,118.34,118.98,118.27,118.74,8963300.0,118.6597,17373,1105027200000
2005-01-06 12:00:00-05:00,2005-01-06,12:00,118.75,118.87,118.6,118.61,2722400.0,118.7572,8517,1105030800000
2005-01-06 13:00:00-05:00,2005-01-06,13:00,118.62,119.14,118.55,119.08,5717400.0,118.9445,12517,1105034400000
2005-01-06 14:00:00-05:00,2005-01-06,14:00,119.08,119.15,118.8,118.8,4988000.0,119.0059,12450,1105038000000
2005-01-06 15:00:00-05:00,2005-01-06,15:00,118.83,118.91,118.59,118.71,8215800.0,118.7611,19296,1105041600000
2005-01-07 10:00:00-05:00,2005-01-07,10:00,118.81,119.12,118.13,118.36,14236500.0,118.5506,23852,1105110000000
2005-01-07 11:00:00-05:00,2005-01-07,11:00,118.34,119.06,118.34,118.96,8751100.0,118.7637,17705,1105113600000
2005-01-07 12:00:00-05:00,2005-01-07,12:00,118.96,119.23,118.76,119.05,4836400.0,119.0139,10306,1105117200000
2005-01-07 13:00:00-05:00,2005-01-07,13:00,119.05,119.15,118.88,118.97,2786100.0,118.9807,7403,1105120800000
2005-01-07 14:00:00-05:00,2005-01-07,14:00,118.98,119.07,118.57,118.79,4849900.0,118.7777,11017,1105124400000
2005-01-07 15:00:00-05:00,2005-01-07,15:00,118.79,118.9,118.49,118.56,7286600.0,118.6988,14732,1105128000000
2005-01-10 10:00:00-05:00,2005-01-10,10:00,118.71,119.22,118.56,119.09,12480600.0,118.9445,25996,1105369200000
2005-01-10 11:00:00-05:00,2005-01-10,11:00,119.09,119.26,119.01,119.13,6044700.0,119.1198,13603,1105372800000
2005-01-10 12:00:00-05:00,2005-01-10,12:00,119.13,119.31,119.06,119.22,4386500.0,119.1984,11560,1105376400000
2005-01-10 13:00:00-05:00,2005-01-10,13:00,119.23,119.46,119.16,119.38,5853300.0,119.3815,12784,1105380000000
2005-01-10 14:00:00-05:00,2005-01-10,14:00,119.39,119.39,119.05,119.11,5479300.0,119.2005,16037,1105383600000
2005-01-10 15:00:00-05:00,2005-01-10,15:00,119.11,119.22,118.48,118.94,12262000.0,118.8598,32356,1105387200000
2005-01-11 10:00:00-05:00,2005-01-11,10:00,118.41,118.55,118.13,118.38,9335000.0,118.3211,28012,1105455600000
2005-01-11 11:00:00-05:00,2005-01-11,11:00,118.38,118.55,118.3,118.46,5248800.0,118.4374,16027,1105459200000
2005-01-11 12:00:00-05:00,2005-01-11,12:00,118.49,118.49,118.12,118.14,9327900.0,118.2286,19314,1105462800000
2005-01-11 13:00:00-05:00,2005-01-11,13:00,118.13,118.52,117.99,118.44,9547100.0,118.1933,18609,1105466400000
2005-01-11 14:00:00-05:00,2005-01-11,14:00,118.44,118.74,118.34,118.41,7464800.0,118.5496,18567,1105470000000
2005-01-11 15:00:00-05:00,2005-01-11,15:00,118.41,118.57,118.21,118.28,7732600.0,118.4077,20954,1105473600000
2005-01-12 10:00:00-05:00,2005-01-12,10:00,117.98,118.33,117.52,117.69,16756300.0,117.9342,34776,1105542000000
2005-01-12 11:00:00-05:00,2005-01-12,11:00,117.68,118.41,117.63,118.27,11824700.0,118.0409,25993,1105545600000
2005-01-12 12:00:00-05:00,2005-01-12,12:00,118.27,118.46,118.13,118.17,6647800.0,118.3016,17680,1105549200000
2005-01-12 13:00:00-05:00,2005-01-12,13:00,118.16,118.39,117.9,118.03,4984400.0,118.1033,11675,1105552800000
2005-01-12 14:00:00-05:00,2005-01-12,14:00,118.03,118.35,117.97,118.24,5660400.0,118.177,14396,1105556400000
2005-01-12 15:00:00-05:00,2005-01-12,15:00,118.24,118.84,118.15,118.8,12656600.0,118.5828,27547,1105560000000
2005-01-13 10:00:00-05:00,2005-01-13,10:00,118.57,118.73,118.4,118.45,8541800.0,118.5829,23904,1105628400000
2005-01-13 11:00:00-05:00,2005-01-13,11:00,118.45,118.63,118.25,118.36,7662100.0,118.4375,18152,1105632000000
2005-01-13 12:00:00-05:00,2005-01-13,12:00,118.36,118.54,118.31,118.5,3086000.0,118.4252,8680,1105635600000
2005-01-13 13:00:00-05:00,2005-01-13,13:00,118.5,118.65,118.36,118.65,3205200.0,118.5238,8782,1105639200000
2005-01-13 14:00:00-05:00,2005-01-13,14:00,118.64,118.7,118.4,118.43,4664300.0,118.5625,11080,1105642800000
2005-01-13 15:00:00-05:00,2005-01-13,15:00,118.43,118.56,117.5,117.69,17774800.0,117.8456,32498,1105646400000
2005-01-14 10:00:00-05:00,2005-01-14,10:00,118.03,118.4,117.8,118.2,9302800.0,118.1583,20471,1105714800000
2005-01-14 11:00:00-05:00,2005-01-14,11:00,118.2,118.32,118.04,118.11,3489900.0,118.1847,10923,1105718400000
2005-01-14 12:00:00-05:00,2005-01-14,12:00,118.12,118.5,118.09,118.33,5578900.0,118.3468,10518,1105722000000
2005-01-14 13:00:00-05:00,2005-01-14,13:00,118.33,118.39,118.2,118.22,3164400.0,118.293,8209,1105725600000
2005-01-14 14:00:00-05:00,2005-01-14,14:00,118.22,118.48,118.12,118.42,4016700.0,118.2806,9239,1105729200000
2005-01-14 15:00:00-05:00,2005-01-14,15:00,118.42,118.53,118.29,118.42,5922000.0,118.4238,12568,1105732800000
2005-01-18 10:00:00-05:00,2005-01-18,10:00,118.1,119.05,118.03,118.93,12834800.0,118.6078,29109,1106060400000
2005-01-18 11:00:00-05:00,2005-01-18,11:00,118.93,119.3,118.83,119.15,8284200.0,119.0539,19568,1106064000000
2005-01-18 12:00:00-05:00,2005-01-18,12:00,119.16,119.35,119.14,119.22,3835700.0,119.2338,9971,1106067600000
2005-01-18 13:00:00-05:00,2005-01-18,13:00,119.23,119.43,119.15,119.33,3735100.0,119.2801,7145,1106071200000
2005-01-18 14:00:00-05:00,2005-01-18,14:00,119.33,119.52,119.2,119.3,4514800.0,119.3582,12185,1106074800000
2005-01-18 15:00:00-05:00,2005-01-18,15:00,119.3,119.6,119.21,119.57,9547100.0,119.4547,18018,1106078400000
2005-01-19 10:00:00-05:00,2005-01-19,10:00,119.39,119.5,119.02,119.12,9143100.0,119.2246,21924,1106146800000
2005-01-19 11:00:00-05:00,2005-01-19,11:00,119.12,119.27,119.02,119.04,5164900.0,119.1427,11387,1106150400000
2005-01-19 12:00:00-05:00,2005-01-19,12:00,119.05,119.2,118.89,119.19,5607300.0,119.0408,11854,1106154000000
2005-01-19 13:00:00-05:00,2005-01-19,13:00,119.19,119.24,119.0,119.04,3675800.0,119.117,8542,1106157600000
2005-01-19 14:00:00-05:00,2005-01-19,14:00,119.04,119.22,118.94,119.09,4849300.0,119.0798,13455,1106161200000
2005-01-19 15:00:00-05:00,2005-01-19,15:00,119.1,119.13,118.39,118.39,14411000.0,118.6772,26498,1106164800000
2005-01-20 10:00:00-05:00,2005-01-20,10:00,117.76,118.2,117.7,117.88,14274000.0,117.9892,20917,1106233200000
2005-01-20 11:00:00-05:00,2005-01-20,11:00,117.89,118.19,117.85,118.01,4559900.0,118.039,11386,1106236800000
2005-01-20 12:00:00-05:00,2005-01-20,12:00,118.02,118.03,117.71,117.75,5757900.0,117.8728,13721,1106240400000
2005-01-20 13:00:00-05:00,2005-01-20,13:00,117.75,117.85,117.29,117.5,10929700.0,117.4979,17897,1106244000000
2005-01-20 14:00:00-05:00,2005-01-20,14:00,117.54,118.09,117.54,117.88,12235500.0,117.96,21056,1106247600000
2005-01-20 15:00:00-05:00,2005-01-20,15:00,117.88,117.95,117.42,117.56,11662200.0,117.638,23497,1106251200000
2005-01-21 10:00:00-05:00,2005-01-21,10:00,117.71,118.0,117.43,117.76,9256600.0,117.7655,23827,1106319600000
2005-01-21 11:00:00-05:00,2005-01-21,11:00,117.75,117.91,117.65,117.69,3430900.0,117.7689,9837,1106323200000
2005-01-21 12:00:00-05:00,2005-01-21,12:00,117.69,117.81,117.59,117.71,2879100.0,117.6702,7807,1106326800000
2005-01-21 13:00:00-05:00,2005-01-21,13:00,117.71,117.73,117.05,117.28,12154000.0,117.309,22597,1106330400000
